url_length,url_special_characters,url_tag_script,url_tag_iframe,url_attr_src,url_event_onload,url_event_onmouseover,url_cookie,url_number_keywords_param,url_number_domain,html_tag_script,html_tag_iframe,html_tag_meta,html_tag_object,html_tag_embed,html_tag_link,html_tag_svg,html_tag_frame,html_tag_form,html_tag_div,html_tag_style,html_tag_img,html_tag_input,html_tag_textarea,html_attr_action,html_attr_background,html_attr_classid,html_attr_codebase,html_attr_href,html_attr_longdesc,html_attr_profile,html_attr_src,html_attr_usemap,html_attr_http-equiv,html_event_onblur,html_event_onchange,html_event_onclick,html_event_onerror,html_event_onfocus,html_event_onkeydown,html_event_onkeypress,html_event_onkeyup,html_event_onload,html_event_onmousedown,html_event_onmouseout,html_event_onmouseover,html_event_onmouseup,html_event_onsubmit,html_number_keywords_evil,js_file,js_pseudo_protocol,js_dom_location,js_dom_document,js_prop_cookie,js_prop_referrer,js_method_write,js_method_getElementsByTagName,js_method_getElementById,js_method_alert,js_method_eval,js_method_fromCharCode,js_method_confirm,js_min_length,js_min_define_function,js_min_function_calls,js_string_max_length,html_length,label
74,0,0,0,0,0,0,0,0,1,9,0,5,0,0,12,0,0,2,48,0,9,5,0,2,0,0,0,295,0,0,12,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,80,0,0,337,88663,0
106,0,0,0,0,0,0,0,0,1,49,3,17,0,0,14,0,0,3,136,3,16,5,0,3,0,0,0,195,0,0,39,0,1,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,20,12,0,1,1,6,0,0,0,0,1,0,0,5642,83340,0
44,0,0,0,0,0,0,0,0,1,38,0,7,0,0,22,0,0,1,171,3,19,2,0,1,0,0,0,135,0,0,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,3,0,0,0,1,1,0,0,0,0,20,0,0,599,33192,0
23,0,0,0,0,0,0,0,0,1,18,4,11,0,0,3,0,0,0,44,1,29,0,0,0,0,0,0,47,0,0,43,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,0,0,1,1,1,0,0,0,0,86,0,0,431,19425,0
138,1,1,0,0,0,0,0,0,1,6,0,1,0,0,1,0,0,2,9,2,20,7,0,2,0,0,0,20,0,0,23,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,7,15,2,4,4,0,0,1,0,0,0,7,0,0,1404,12191,1
29,0,0,0,0,0,0,0,0,1,16,1,12,0,0,14,0,0,2,562,0,128,5,0,2,0,0,0,256,0,0,139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,96,0,1,442,186801,0
42,0,0,0,0,0,0,0,0,1,13,0,8,0,0,10,0,0,3,82,1,37,6,0,3,0,0,0,95,0,1,41,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,1,1,1,0,0,0,0,0,33,0,0,12993,47843,0
125,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,51,0,2,51,181,1
48,0,0,0,0,0,0,0,0,1,66,0,16,0,0,10,6,0,5,348,3,83,9,0,5,0,0,0,376,0,0,57,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,20,1,0,0,1,1,0,0,0,0,35,0,0,18174,212415,0
33,0,0,0,0,0,0,0,0,1,21,0,6,0,0,16,0,0,1,166,3,22,2,0,1,0,0,0,120,0,0,34,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,1,1,1,0,0,0,1,0,52,0,0,2087,47573,0
28,0,0,0,0,0,0,0,0,1,8,0,5,0,0,7,0,0,1,644,0,107,10,0,1,0,0,0,207,0,0,116,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285110,0
88,0,0,0,0,0,0,0,0,1,15,1,3,0,0,7,0,0,2,675,1,97,238,0,2,0,0,0,604,0,0,105,0,1,0,3,29,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,10,0,0,1,1,2,0,0,0,0,113,0,1,7731,336755,0
23,0,0,0,0,0,0,0,0,1,9,0,23,0,0,10,0,0,0,3,1,1,0,0,0,0,0,0,10,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,1,0,0,1,2,0,0,0,0,144,0,3,1624,7241,0
50,0,0,0,0,0,0,0,1,2,7,0,3,0,0,0,0,0,3,0,1,21,10,0,2,32,0,0,31,0,0,22,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,8,0,0,1,0,1,1,0,0,0,14,0,0,979,42731,1
76,0,0,0,0,0,0,0,0,1,8,0,13,0,0,20,0,0,1,81,1,3,1,0,1,0,0,0,165,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,1,0,0,0,0,14,0,1,3150,92834,0
35,0,0,0,0,0,0,0,0,1,0,1,14,0,0,1,0,0,0,10,0,1,0,0,0,0,0,0,10,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5486,0
90,1,1,0,0,0,0,0,2,1,2,0,1,0,0,3,0,0,1,3,0,8,2,0,1,0,0,0,21,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,13,0,1,14,6322,1
26,0,0,0,0,0,0,0,0,1,30,1,25,0,0,55,0,0,1,183,0,5,2,0,1,0,0,0,188,0,0,21,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,6,0,1,0,1,1,0,0,0,0,69,0,0,2699,58482,0
155,0,0,0,0,0,0,0,1,1,49,0,4,0,0,4,0,0,3,88,2,10,27,0,2,0,0,0,78,0,0,19,0,1,1,5,10,0,1,0,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,20,0,0,2252,49089,1
40,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2840,0
21,0,0,0,0,0,0,0,0,1,6,0,1,0,0,2,0,0,0,11,0,4,0,0,0,0,0,0,12,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,1,0,0,0,0,0,154,0,3,418,3760,0
138,1,1,0,0,0,0,0,0,1,2,0,1,0,0,8,0,0,1,4,0,7,2,0,1,0,0,0,9,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,24,0,1,24,4824,1
16,0,0,0,0,0,0,0,0,1,24,1,7,0,0,9,0,0,1,169,1,38,3,0,1,0,0,0,123,0,0,53,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,3,3,1,1,1,2,0,0,0,0,20,0,0,1515,53472,0
62,0,0,0,0,0,0,0,0,1,16,0,12,0,0,25,0,0,1,95,5,5,1,0,1,0,0,0,90,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,8,0,0,2297,78842,0
41,0,0,0,0,0,0,0,0,1,13,0,23,0,0,8,0,0,0,88,1,6,8,0,0,0,0,0,89,0,0,14,0,3,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,0,0,0,3,0,0,0,0,0,1,0,0,20332,78050,0
54,0,0,0,0,0,0,0,0,1,3,0,1,0,0,3,0,0,0,229,1,3,0,0,0,0,0,0,230,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,1,0,0,0,0,0,434,0,6,504,59579,0
23,0,0,0,0,0,0,0,0,1,22,2,37,0,0,30,0,0,2,97,0,164,7,0,2,0,0,0,364,0,0,175,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,0,5,1,1,2,0,0,0,0,8,0,0,855,153200,0
125,1,1,0,0,0,0,0,0,1,28,3,4,0,0,1,0,0,2,37,3,34,5,0,2,0,0,0,103,0,0,43,0,2,0,0,14,0,0,0,0,0,0,0,8,8,2,1,0,1,0,0,6,0,0,1,0,0,1,0,0,0,13,0,0,860,35539,1
130,0,0,0,0,0,0,0,0,1,22,0,14,0,0,18,0,0,4,209,3,3,9,0,4,0,0,0,98,0,0,7,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,2,13,1,0,1,5,0,0,1,2,2,0,0,0,0,24,0,1,4349,83116,0
68,0,0,0,0,0,0,0,0,1,20,1,4,0,0,11,0,0,1,394,1,32,22,0,0,0,0,0,180,0,0,38,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,1,1,0,3,0,0,0,1,0,0,0,0,0,1,0,0,144770,252730,0
23,0,0,0,0,0,0,0,0,1,12,1,15,0,0,86,12,0,1,83,0,2,3,0,1,0,0,0,252,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,125,0,0,61434,144620,0
76,1,1,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0,1,28,0,2,1,0,1,0,0,0,23,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,305,5805,1
92,0,0,0,0,0,0,0,0,1,3,2,1,0,0,1,0,0,1,70,1,20,1,0,1,0,0,0,46,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,20,18,0,1,25,7,0,1,0,3,7,0,0,101168,123755,0
140,1,1,0,0,0,0,1,1,2,9,0,2,0,0,2,0,0,1,140,0,15,1,0,1,0,0,0,20,0,0,20,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,6,1,3,0,1,2,1,0,0,0,9,0,1,22880,60007,1
18,0,0,0,0,0,0,0,0,1,44,0,17,0,0,16,0,0,1,445,0,88,5,1,1,0,0,0,269,0,0,123,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,1,1,1,2,0,0,0,0,71,0,4,652,109581,0
208,1,1,0,0,0,0,0,2,1,42,0,5,0,0,10,0,0,4,232,0,59,21,0,4,0,0,0,330,0,0,80,0,3,0,6,84,0,0,0,0,0,0,2,15,25,0,0,0,1,1,0,2,0,6,1,1,1,1,3,0,0,5,0,0,2194,88564,1
122,1,1,0,0,0,0,0,1,1,3,0,0,0,0,1,0,0,2,3,0,6,4,0,1,1,0,0,11,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,1,0,1,0,0,0,27,0,1,532,5540,1
96,0,0,0,0,0,0,0,2,2,2,0,3,0,0,2,0,0,1,2,2,0,6,0,1,0,0,0,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,201,1,7,201,3944,0
115,1,0,0,0,0,0,0,0,3,4,0,6,0,0,7,0,0,1,5,0,20,2,0,1,2,0,0,36,0,0,23,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,218,0,1,766,13118,1
52,0,0,0,0,0,0,0,0,1,6,1,26,0,0,2,0,0,2,78,0,3,2,0,0,0,0,0,49,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,15,0,1,28146,47634,0
90,1,1,0,0,0,0,1,1,2,6,0,1,0,0,1,0,0,1,0,0,38,3,0,1,3,0,0,42,0,0,39,0,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3,1,0,0,1,1,1,0,0,0,22,0,1,532,19406,1
23,0,0,0,0,0,0,0,0,1,13,0,6,0,0,2,0,0,1,22,0,3,1,0,1,0,0,0,10,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,1,2,0,0,0,0,224,0,3,986,8659,0
45,0,0,0,0,0,0,0,0,1,15,1,6,0,0,4,0,0,1,90,0,20,1,0,1,0,0,0,67,0,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,412,19635,0
33,0,0,0,0,0,0,0,0,1,4,0,5,0,0,1,0,0,0,22,0,2,0,0,0,0,0,0,14,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,248,0,5,552,13590,0
99,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,1,22,2067,1
30,0,0,0,0,0,0,0,0,1,9,0,16,0,0,16,0,0,2,171,3,97,5,0,2,0,0,0,142,0,1,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,2,0,0,0,1,0,0,0,0,0,231,0,0,4091,83776,0
24,0,0,0,0,0,0,0,0,1,27,1,9,0,0,27,0,0,2,86,5,25,4,0,2,0,0,0,108,0,0,40,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,3,0,0,0,0,0,36,0,0,5130,44338,0
23,0,0,0,0,0,0,0,0,1,4,0,4,0,0,1,0,0,1,11,0,1,2,0,1,0,0,0,35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,274,0,3,425,6114,0
137,1,1,0,0,0,0,0,1,1,6,0,3,0,0,3,0,0,3,18,0,36,10,0,2,0,0,0,73,0,0,39,0,1,2,0,2,0,8,0,0,0,1,0,0,0,0,0,2,1,0,0,4,0,0,0,0,2,1,0,0,0,11,0,1,1384,24108,1
19,0,0,0,0,0,0,0,0,1,21,0,8,7,0,2,0,0,4,240,3,32,16,0,4,0,0,0,125,0,0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,95,0,0,1747,111704,0
46,0,0,0,0,0,0,0,0,1,11,0,4,0,0,7,0,0,3,159,0,40,11,0,3,0,0,0,137,0,0,47,0,1,2,0,44,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,1,1,0,3,0,2,0,0,238,0,0,3020,57743,0
87,0,0,0,0,0,0,0,0,1,20,1,10,0,0,29,0,0,1,668,0,18,3,1,1,0,0,0,311,0,0,31,0,2,0,0,24,0,0,0,0,0,0,0,208,208,0,0,0,0,1,1,18,0,0,0,2,2,0,0,0,0,7,0,0,19300,191868,0
41,0,0,0,0,0,0,0,0,1,7,0,3,1,0,3,0,0,0,33,0,3,4,0,0,0,0,0,55,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,401,0,4,619,15492,0
23,0,0,0,0,0,0,0,0,1,83,4,33,0,0,34,0,0,3,1174,5,425,9,0,3,0,0,0,297,0,0,476,0,0,1,0,16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,3,0,1,6,0,0,1,0,75,0,0,102246,541882,0
92,0,0,0,0,0,0,0,0,1,32,1,32,0,0,3,0,0,0,137,1,15,6,0,0,0,0,0,93,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,2,1,4,0,0,0,0,28,0,0,5392,53308,0
44,0,0,0,0,0,0,0,0,1,16,0,5,0,0,7,0,0,1,29,1,11,5,0,1,0,0,0,73,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,1,0,0,0,0,0,104,0,0,2459,20000,0
41,0,0,0,0,0,0,0,0,1,17,0,29,0,0,5,0,0,0,30,1,5,0,0,0,0,0,0,28,0,0,11,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,1,0,0,0,0,52,0,1,439,19930,0
31,0,0,0,0,0,0,0,0,1,18,0,32,0,0,16,7,0,4,317,0,112,43,0,4,0,0,0,334,0,0,119,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,1,0,0,0,0,0,7,0,0,612,365980,0
110,1,1,0,0,0,0,0,0,1,4,0,1,0,0,1,0,0,1,4,0,26,1,0,1,6,0,0,22,0,0,29,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,28,0,1,136,8234,1
29,0,0,0,0,0,0,0,0,1,23,1,19,0,0,17,0,0,0,156,1,20,0,0,0,0,0,0,82,0,0,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,0,0,0,1,0,0,0,1,0,113,0,0,2253,41801,0
27,0,0,0,0,0,0,0,0,1,17,0,4,0,0,9,0,0,2,195,0,46,2,0,2,0,0,0,128,0,0,53,0,2,0,0,45,8,0,0,0,0,0,0,0,0,0,0,2,1,1,1,3,0,0,0,1,1,1,0,0,0,7,0,0,527,75984,0
84,1,1,0,0,0,0,1,1,2,5,0,21,1,0,7,0,0,2,16,0,56,5,0,2,0,0,0,98,0,0,57,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,3,0,0,0,22,0,0,1878,29149,1
17,0,0,0,0,0,0,0,0,1,28,0,7,0,0,17,0,0,1,32,4,25,5,0,1,0,0,0,57,0,0,37,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,5,1,1,1,1,0,0,2,0,21,0,0,7196,35008,0
118,1,1,0,0,0,0,1,1,2,4,0,2,0,0,1,0,0,1,5,1,3,6,0,1,0,0,0,40,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,22,0,1,1771,18147,1
21,0,0,0,0,0,0,0,0,1,11,0,12,0,0,17,0,0,1,235,0,65,1,0,1,0,0,0,542,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,402,0,9,417,85972,0
37,0,0,0,0,0,0,0,0,1,20,0,14,0,0,4,0,0,3,60,0,10,9,0,2,0,0,0,30,0,0,20,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,81,1,1,6,8,0,0,0,1,0,0,0,0,0,7,0,0,872004,911320,0
27,0,0,0,0,0,0,0,0,1,19,0,24,0,0,7,0,0,1,88,2,18,21,0,1,0,0,0,83,0,0,23,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,2,0,0,1,2,0,0,0,0,19,0,0,5368,84208,0
60,0,0,0,0,0,0,0,1,1,6,0,4,0,0,9,0,0,2,31,0,5,10,0,2,0,0,0,214,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,1,1,0,0,0,0,0,96,0,1,488,39496,0
20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0
85,0,0,0,0,0,0,0,0,1,17,0,13,0,0,14,0,0,2,102,0,11,4,0,1,0,0,0,437,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,1,0,0,0,0,0,0,8,0,0,211,260237,0
34,0,0,0,0,0,0,0,0,1,7,0,18,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,284,0,0,17685,26996,0
57,0,0,0,0,0,0,0,0,1,3,0,4,0,0,1,0,0,0,30,0,0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,49,0,0,220,4417,0
84,1,1,0,0,0,0,0,0,1,3,0,2,0,0,1,0,0,2,0,0,15,4,0,2,8,0,0,23,0,0,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,1,0,0,0,12,0,0,631,10807,1
26,0,0,0,0,0,0,0,0,1,10,4,13,0,0,7,0,0,1,298,1,14,2,0,1,0,0,0,159,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,7,0,0,0,2,1,0,0,0,0,8,0,0,13703,82761,0
26,0,0,0,0,0,0,0,0,1,8,0,8,0,0,2,0,0,2,262,0,58,6,0,2,0,0,0,931,0,0,59,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1,0,0,0,0,0,1,0,0,922,359991,0
149,1,1,0,0,0,0,0,0,2,17,4,3,0,0,4,0,0,8,74,10,27,18,8,5,0,0,0,159,0,0,41,0,1,0,3,9,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,1,0,7,0,0,864,86042,1
36,0,0,0,0,0,0,0,1,1,9,1,9,0,0,11,0,0,1,64,0,4,2,0,1,0,0,0,104,0,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,334,0,1,1016,22614,0
49,0,0,0,0,0,0,0,0,1,29,0,21,0,0,6,2,0,3,497,3,22,9,0,2,0,0,0,62,0,0,29,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,7,16,8,0,1,2,0,0,0,1,0,8,0,0,15952,138541,0
49,0,0,0,0,0,0,0,0,1,77,0,15,0,0,10,0,0,4,318,3,96,13,0,4,0,0,0,294,0,0,109,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,7,2,0,1,2,1,6,0,0,0,8,0,0,5036,146324,0
28,0,0,0,0,0,0,0,0,1,24,1,23,0,0,22,0,0,4,118,0,24,10,0,4,0,0,0,166,0,0,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,2,0,0,2,0,0,0,0,0,52,0,0,4137,67096,0
97,1,1,0,0,0,0,0,2,1,1,0,12,0,0,1,0,0,1,11,0,17,2,0,1,1,0,0,44,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,1,9,10009,1
54,0,0,0,0,0,0,0,0,1,26,0,2,0,0,14,0,0,3,222,1,62,12,0,3,0,0,0,236,0,0,78,0,1,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,2,1,0,1,0,0,0,0,52,0,0,2299,179576,0
48,0,0,0,0,0,0,0,0,1,23,0,6,0,0,7,0,0,2,113,0,11,11,0,2,0,0,0,174,0,0,23,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,2,1,0,0,0,0,67,0,0,1295,38304,0
97,1,1,0,0,0,0,1,1,2,2,0,3,0,0,1,0,0,1,15,0,14,8,0,1,0,0,0,43,0,0,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,23,0,1,23,11099,1
38,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234,1
82,1,1,0,0,0,0,0,0,2,5,0,1,1,1,2,0,0,1,39,1,55,5,0,0,22,1,1,19,0,0,59,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,23,0,1,406,24243,1
302,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,1
28,0,0,0,0,0,0,0,0,1,8,0,13,0,0,2,0,0,0,49,0,13,0,0,0,0,0,0,22,0,0,17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,498,11093,0
22,0,0,0,0,0,0,0,0,1,1,0,4,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1327,0
58,0,0,0,0,0,0,0,0,1,7,1,5,0,0,3,5,0,1,138,1,47,9,0,0,0,0,0,99,0,0,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0,1,1,0,0,0,0,293,0,2,1111,47559,0
60,0,0,0,0,0,0,0,0,1,31,3,14,0,0,11,0,0,0,186,0,135,0,0,0,0,0,0,110,0,0,161,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,1,0,0,0,0,0,8,0,0,952,72420,0
58,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,550,0,7,550,10530,0
19,0,0,0,0,0,0,0,0,1,8,1,4,0,0,5,0,0,1,182,0,35,1,0,1,0,0,0,129,0,0,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,334,0,7,334,35018,0
51,0,0,0,0,0,0,0,0,1,19,1,21,0,0,21,0,0,1,105,0,11,1,0,1,0,0,0,169,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,6,0,0,1,1,0,0,0,0,0,17,0,0,5963,87864,0
97,1,1,0,0,0,0,1,1,2,18,1,0,0,0,4,0,0,1,15,0,2,9,0,1,0,0,0,22,0,0,13,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,3,1,1,1,3,1,0,1,0,2,1,0,0,0,22,0,1,763,13950,1
26,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,244,0,2,244,625,0
21,0,0,0,0,0,0,0,0,1,10,1,5,0,0,1,0,0,1,80,0,17,2,0,1,0,0,0,67,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,1,2,0,0,0,0,63,0,1,384,19948,0
